ticker,series,t,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19
SLG,real,13,0.05972313,0.0015486238,0.046253897,-0.0021895154,0.06847317,-0.049893796,-0.026894413,-0.00838476,-0.024568796,-0.016893158,0.004892504,0.021599112,-0.0017612282,0.010770299,-0.038603067,-0.029162712,-0.03665403,-0.006937728,0.0025031301,-0.0089286305
SLG,halluc,13,0.06185406,0.0036347355,0.047969457,-0.00013280439,0.07043335,-0.047814775,-0.02482206,-0.0061427667,-0.022285435,-0.014801408,0.007001996,0.023336139,0.00038286892,0.012877107,-0.03649217,-0.026912179,-0.03438115,-0.0051551037,0.004524653,-0.0068557
SLGN,real,13,-0.0032384065,0.004568826,0.023093112,0.00370508,0.020860774,-0.0067230198,0.0012753941,-0.010432967,-0.012963144,0.0,0.0011177348,0.0070501217,-0.0044469223,0.00924221,-0.013149554,0.0027925177,-0.018765796,0.009051542,0.0043083327,-0.0009350164
SLGN,halluc,13,-0.002454416,0.004559008,0.022585863,0.004621326,0.02022682,-0.0074522914,0.0015435548,-0.011141345,-0.013558515,-0.0009047124,0.0005743269,0.0065136403,-0.005078902,0.008535333,-0.013632871,0.0019964203,-0.019576551,0.008274577,0.0038890527,-0.0016366774
SLM,real,13,0.016036998,-0.036451824,0.03474582,0.012443598,-0.18400931,0.022713065,0.01507731,0.035158623,-0.03841702,-0.009839371,0.0052597094,-0.0039421865,0.0032862332,-0.0032862336,-0.023311079,-0.018361617,-0.013126268,-0.0006956523,0.0062435158,-0.0076362747
SLM,halluc,13,0.012316819,-0.04018143,0.0310226,0.008709712,-0.1432524,0.018986365,0.011347121,0.031436976,-0.042148042,-0.013544118,0.0015567942,-0.007662723,-0.00045441743,-0.0070294193,-0.02704097,-0.022103593,-0.016810076,-0.0044306074,0.0024941508,-0.011366224
SMCI,real,13,-0.026168723,-0.029640902,0.0027689347,0.09753236,0.026483418,0.029601486,-0.013488714,-0.014892217,0.038760833,0.020671971,0.03412375,0.00564942,0.02562705,0.0012911558,0.030497916,-0.04152625,-0.04355276,-0.015449183,0.083593786,0.0404358
SMCI,halluc,13,-0.023583438,-0.028310891,0.005822253,0.100602776,0.029425189,0.03190556,-0.011338329,-0.012135293,0.040588833,0.022950964,0.03673773,0.008585752,0.028298074,0.00399323,0.033107348,-0.03935973,-0.042685527,-0.012829766,0.08644186,0.042205356
SMG,real,13,0.09368817,-0.008452883,0.09010144,0.10920407,0.041358367,-0.019857446,-0.015063662,-0.0028421413,-0.0163437,-0.011894358,-0.023960957,0.031316727,-1.8626451e-09,0.041216157,0.055655055,-0.0142075755,-0.049971648,0.012879886,0.009568264,-0.0013268217
SMG,halluc,13,0.09664632,-0.0056832246,0.09301384,0.112222895,0.04433144,-0.017289588,-0.012761064,-0.0001112055,-0.013796536,-0.009152943,-0.02134786,0.034356687,0.0028295731,0.04452213,0.058362916,-0.011580005,-0.047927924,0.015845807,0.011894073,0.00076884124
SNV,real,13,0.017140478,-0.01664665,0.034929577,0.025419112,0.012471294,0.00068831025,-0.0069045154,0.022606283,-0.010896816,-0.013558751,0.0016183103,0.008739706,-0.010820872,0.013108156,-0.011258016,-0.0013872834,-0.028633732,-0.009809865,0.00048076926,-0.002406161
SNV,halluc,13,0.0181888,-0.015513762,0.036038395,0.026589163,0.013665964,0.0017975292,-0.005862901,0.023605548,-0.009811738,-0.012424429,0.0027111087,0.009906281,-0.009612312,0.012701073,-0.010217252,-7.005455e-05,-0.027591944,-0.008621516,0.0017635059,-0.0012383391
SNX,real,13,-0.010491835,-0.0101050995,0.016981356,0.019485857,0.008317846,-0.0007619774,-0.011692678,-0.0016402146,-0.013610943,-0.0034318806,0.00068731885,0.013938527,-0.0032964933,-0.0065280106,-0.0004888782,-0.011013977,-0.033482242,-0.0048173107,0.005532801,-0.0137862265
SNX,halluc,13,-0.011545002,-0.010080784,0.017806638,0.020482745,0.009117972,-0.0018159237,-0.012708557,-0.002712202,-0.013196227,-0.0032825007,0.0016824347,0.0149115985,-0.0023161923,-0.006829284,-0.0015607815,-0.012021948,-0.03454035,-0.0039556674,0.0065871384,-0.012737278
SON,real,13,-0.004966075,-0.0071613262,0.02116831,0.0014716706,0.0154036265,-0.003546103,-0.011530781,-0.0144787,-0.012843142,0.010187979,-0.010859684,0.017319335,-0.0009910803,0.00033046928,0.000660611,0.0082210265,-0.050095048,0.0038108483,0.016971352,0.002716009
SON,halluc,13,-0.0035994388,-0.0070108566,0.022331376,0.0028448359,0.014139351,-0.0025280875,-0.010636142,-0.013105167,-0.011945361,0.008814772,-0.009667699,0.01599538,0.00024652708,0.00018074404,-0.00068704283,0.006878967,-0.046791386,0.0050925664,0.015600622,0.001348373
SPWR,real,13,0.05324912,-0.014243564,0.040989347,0.026607852,0.01442066,-0.036449227,-0.013801254,-0.009307804,-0.050954983,-0.044647466,-0.014248945,0.025758024,0.0075997836,0.06295999,-0.03803658,0.0024585142,-0.052942418,-0.00779731,-0.021761492,-0.037355784
SPWR,halluc,13,0.05534101,-0.012217719,0.043011084,0.028692365,0.016447889,-0.03437815,-0.011743104,-0.0072179907,-0.048840534,-0.042587955,-0.012192887,0.027730681,0.009686731,0.06502917,-0.03596383,0.0045558154,-0.050857466,-0.0058328924,-0.019710883,-0.035303336
SRC,real,13,0.016692523,-0.0035034483,0.026323386,-0.011229635,0.002761797,-0.0029922915,0.0039111977,0.005724114,0.0045558168,-0.012118588,0.012800174,0.0074669425,-0.019347364,0.012561545,0.0027198568,0.0004525911,-0.012979801,-0.012686135,-0.0020913216,-0.010287675
SRC,halluc,13,0.015875263,-0.004320711,0.025511092,-0.012048226,0.0019372123,-0.0038097529,0.0030930294,0.004911323,0.0037399754,-0.012924433,0.011992513,0.006656263,-0.020166863,0.011739825,0.001901882,-0.0003679092,-0.01377696,-0.0135055315,-0.002917475,-0.011102209
SRCL,real,13,0.00076175993,0.0060732765,0.018001612,0.009249048,0.024373706,-0.010840215,-0.006743851,0.00018286565,-0.0034801755,-0.0066274176,0.007544428,0.014197545,0.0036081579,0.0035951864,-0.0041355807,0.007896666,-0.025528679,0.012030769,-0.121822715,-0.031181077
SRCL,halluc,13,-0.0013135634,0.003997474,0.015919961,0.0071735857,0.022295821,-0.012913393,-0.008817411,-0.0018875354,-0.0055510574,-0.0087040765,0.005469477,0.012118489,0.0015358557,0.0015221648,-0.00620726,0.005824753,-0.02758983,0.009948048,-0.0944071,-0.033252705
SSD,real,13,0.0104223415,9.689457e-05,0.037090596,0.018041845,0.032565,-0.012413643,-0.047761757,0.07488868,-0.020499038,-0.016108334,-0.004455161,0.027679697,-0.008456146,0.00044684752,-0.0042082705,-0.0030553583,-0.03526491,0.0019559453,0.0014876804,-0.007367031
SSD,halluc,13,0.012146991,-0.002227333,0.03619421,0.018307373,0.030795276,-0.012445198,-0.045864224,0.07300435,-0.02154863,-0.018005082,-0.006235616,0.026225703,-0.010012379,-0.00079003023,-0.00608678,-0.0044265445,-0.037383333,0.00011657551,0.0038098777,-0.009251775
STAA,real,13,0.027924532,-0.04946494,0.030510353,0.03358967,0.08383107,-0.017418278,-0.0591748,0.015527215,-0.03240583,-0.021400914,-0.031160537,0.012321675,0.0071777515,0.025979156,-0.027840419,0.0065705143,-0.03934601,-0.09695525,-0.022105817,-0.04468684
STAA,halluc,13,0.030836916,-0.048366144,0.033976607,0.03684496,0.087346226,-0.016834673,-0.058163255,0.019081432,-0.02994436,-0.02081215,-0.03446517,0.015359569,0.007555319,0.028164396,-0.027341126,0.009729732,-0.042949334,-0.093747616,-0.01884992,-0.042927995
SWAV,real,13,-0.0356144,-0.018701173,0.019233428,0.018086918,-0.009820217,-0.011517868,-0.02859194,0.03746766,0.003644338,-0.051715147,0.0018304354,0.021599349,0.010412546,0.026272697,-0.00020913943,0.04163321,-0.05978483,0.021648945,0.01525484,-0.03871586
SWAV,halluc,13,-0.033702254,-0.0168962,0.020965427,0.019904833,-0.008076102,-0.009687514,-0.026841924,0.039347067,0.005390427,-0.049947225,0.0036612398,0.023329454,0.012225476,0.027935663,0.0015189417,0.043417778,-0.058173604,0.023400998,0.016810201,-0.036972973
SWN,real,13,0.0,-0.029199153,0.021978905,-0.0312813,-0.001870908,-0.0037523494,-0.04223276,0.028987536,-0.028987536,0.030890485,0.029964788,-0.022388995,0.0018850146,-0.017094433,0.0076336246,-0.056711186,-0.02857337,0.042559613,0.019646997,0.07854503
SWN,halluc,13,-0.0024624437,-0.031666085,0.019550804,-0.033755302,-0.0043709623,-0.006216855,-0.044702373,0.026536204,-0.031458054,0.028481197,0.027551934,-0.024819028,-0.00060051377,-0.019587379,0.0051606777,-0.059209492,-0.03095066,0.04010049,0.017134111,0.07607608
SWX,real,13,-0.0034787906,-0.0022753137,0.016267868,0.0026857671,-0.0058283056,-0.0030021034,0.007339208,-0.00074643584,-0.018692132,-0.011939527,0.018914534,0.0085759945,-0.031334236,0.013791183,-0.009587209,0.011432227,-0.01970125,0.004065046,0.008080851,-0.008705169
SWX,halluc,13,-0.004374195,-0.0031803274,0.015420556,0.0017735407,-0.00676688,-0.003902203,0.0064312266,-0.0016439174,-0.019610984,-0.012775148,0.018075572,0.007732063,-0.03226168,0.012857467,-0.010489467,0.010496318,-0.020492343,0.0031745895,0.007129963,-0.0096033765
SYNA,real,13,-0.01015076,-0.032401994,0.028968714,0.06044112,0.051504083,-0.1124252,-0.018820474,0.059588052,-0.039408177,-0.0051273946,-0.0068507222,0.014292839,0.017622644,0.011913709,-0.040438265,-0.016497063,-0.04869184,0.01891833,0.0521371,-0.049186874
SYNA,halluc,13,-0.0071813725,-0.029592466,0.030836828,0.06315857,0.05395483,-0.10970551,-0.01611734,0.06288227,-0.036141,-0.0024460284,-0.0040604468,0.01630236,0.02062462,0.014717621,-0.037689116,-0.013349239,-0.045606613,0.020758662,0.05465119,-0.046536572
TCBI,real,13,0.0069741923,-0.009362918,0.05203441,0.020078588,0.01604037,0.0011672018,-0.0033593841,0.004088194,-0.0035031417,-0.02068326,-0.004938282,0.00538601,-0.008541297,0.0015037598,-0.016667053,0.010487216,-0.0045461515,-0.011303007,0.0058202036,0.0016784929
TCBI,halluc,13,0.008041991,-0.008267707,0.04754663,0.021117311,0.017023655,0.0022960498,-0.0023188216,0.0052188723,-0.0030412313,-0.019563477,-0.0036766392,0.006540468,-0.0073973397,0.0027161224,-0.015524424,0.011344708,-0.0057669515,-0.010151034,0.006869345,0.0026098713
TDC,real,13,0.007507976,-0.0040357504,0.007482049,0.024916353,0.014436675,-0.02173393,-0.016186638,0.014495067,-0.009924937,-0.0005701259,-0.023075731,0.14405361,0.026920868,0.04237514,-0.0037789382,-0.020801708,-0.014847541,0.010246491,0.008218562,-0.007490672
TDC,halluc,13,0.009870916,-0.0017060535,0.009729506,0.0272671,0.016774163,-0.01941278,-0.013903612,0.016844504,-0.007569028,0.0017855219,-0.020744154,0.11522454,0.029217627,0.044693038,-0.0014492776,-0.018501982,-0.012557188,0.012520449,0.010472247,-0.005207233
TEX,real,13,0.013406904,0.0011918955,0.011841465,0.014220558,0.015164893,0.005888515,-0.012578782,0.0026814803,-0.015809081,0.00019430742,0.05389337,0.056370594,-0.014900792,-0.0083356,-0.00966364,0.023459401,-0.018794881,-0.0021501537,0.032297872,0.013284074
TEX,halluc,13,0.014889683,0.002582475,0.013598167,0.015885703,0.016364217,0.0073699965,-0.01128591,0.0041716318,-0.014882531,0.0011967849,0.055191074,0.058040004,-0.013351135,-0.0075117014,-0.008161655,0.025023613,-0.01899472,-0.00068259705,0.033952646,0.014871647
THC,real,13,0.021637991,-0.0007580067,0.039038412,0.034229666,0.019194447,-0.015852608,-0.032842506,-0.01039681,-0.003121846,0.038428105,0.037346937,0.023922974,0.02920155,-0.0022661067,-0.0061768726,0.000489037,-0.027593656,-0.00503864,0.02049901,-0.022184215
THC,halluc,13,0.022904897,-0.0027755867,0.041052245,0.036212206,0.021178197,-0.014044777,-0.030934034,-0.010215694,-0.0045458484,0.036442265,0.03549248,0.025920846,0.027539853,-0.0003984077,-0.007335,-0.00108387,-0.029487876,-0.0036847345,0.022438094,-0.02337181
THO,real,13,0.024366135,-0.0003238867,0.028947432,0.037067972,0.039053526,-0.0046770037,-0.03619765,0.00020251115,-0.033877116,-0.024598356,-0.009382652,0.04616041,-0.017535154,0.0003158393,0.0153551875,-0.014197962,-0.051453788,0.022330176,0.0025945962,-0.0055215866
THO,halluc,13,0.026062697,0.0013214381,0.030543359,0.038730476,0.040677153,-0.0030528007,-0.034569025,0.0018857694,-0.03220747,-0.022943372,-0.007741456,0.047736526,-0.01585091,0.001948647,0.01700053,-0.012559917,-0.04985427,0.023935951,0.0041349353,-0.0039439923
TKR,real,13,0.018587895,-0.008012369,0.01900149,0.01745455,0.037704967,-0.0028770377,-0.04333658,0.028942833,-0.011287598,-0.016212061,0.009568307,0.016644426,0.0072320392,0.018539306,-0.011243808,0.0050819856,-0.01766666,0.0049128653,0.004540435,-0.001045964
TKR,halluc,13,0.019836463,-0.006844381,0.02009122,0.018682472,0.038860444,-0.001710077,-0.042098895,0.030141085,-0.010056451,-0.015062469,0.010739334,0.01774433,0.008294184,0.0197119,-0.010090196,0.0061877896,-0.016507087,0.0059950645,0.005726913,8.390285e-05
TMHC,real,13,0.0061126663,-0.030943975,0.06909264,0.012767312,0.028009987,-0.021686945,-0.013241572,0.018707559,-0.030439537,0.0008425783,0.006436289,0.018790273,-0.0146149015,0.017348638,-0.0109800715,-0.010822916,-0.030885015,0.007168489,0.015873348,-0.010175328
TMHC,halluc,13,0.007648411,-0.029171033,0.067675486,0.014672892,0.026456287,-0.0231116,-0.011769135,0.017103586,-0.031857222,0.0028550848,0.0048325495,0.017371919,-0.015925154,0.018602196,-0.012634636,-0.012751799,-0.032542307,0.005580047,0.017262306,-0.011778063
TNDM,real,13,0.020370375,0.0017410773,0.012348885,0.015828893,0.08317864,0.0013330369,-0.040091425,0.018092787,-0.031587638,-0.035041124,-0.006571765,0.017429635,-0.00072020176,0.034693748,0.007395457,-0.041609004,-0.065979786,0.026567025,-0.048078805,-0.04775585
TNDM,halluc,13,0.022204312,0.003309648,0.013567142,0.017338824,0.084528804,0.0029466697,-0.03848808,0.019814586,-0.029954042,-0.03348726,-0.004935582,0.018729012,0.0007241722,0.03614996,0.009038383,-0.04016227,-0.06430004,0.027804216,-0.046614863,-0.046318002
TOL,real,13,0.004015719,-0.01580644,0.0517446,0.012860303,0.023939494,-0.016005568,-0.020122072,0.009030161,-0.02665475,-0.0030821944,0.007687746,0.017209806,-0.004862926,0.0005041593,-0.0104713,-0.029287191,-0.026035296,0.030570453,0.024412422,-0.009384934
TOL,halluc,13,0.005484474,-0.014516258,0.052924644,0.014391444,0.025636198,-0.014741456,-0.01882413,0.010584122,-0.025347816,-0.0022855382,0.007373889,0.018938236,-0.0031226906,0.0022460972,-0.009154041,-0.029135564,-0.027912037,0.030306675,0.025783049,-0.007674394
TPX,real,13,0.025665237,-0.0050301915,0.027112717,0.050249808,0.032149725,-0.017094433,-0.036520913,0.0028571447,-0.023819242,0.01089731,-0.014556296,0.0014652018,0.00268064,0.035619877,-0.0021159053,0.004930166,-0.03843414,0.022678893,0.025204489,-0.0067686103
TPX,halluc,13,0.027604664,-0.003624103,0.029051475,0.04956673,0.030782588,-0.018399097,-0.035003968,0.004681021,-0.025828224,0.009031991,-0.014350841,0.0035386807,0.0042756656,0.034115657,-0.0038567344,0.0034322203,-0.040401652,0.024238575,0.023675062,-0.00818078
TRIP,real,13,0.012486707,-0.019443257,0.016443467,0.021232218,0.03346728,-0.028019961,-0.009236001,0.019215293,0.037357166,0.009125237,-0.051043883,0.014851758,0.028659884,0.0027816428,-0.1102224,-0.030591678,0.0149628725,0.00089968485,0.0067219613,-0.036384184
TRIP,halluc,13,0.015041003,-0.017898664,0.018003779,0.023621727,0.035303127,-0.025398824,-0.0073879967,0.021060977,0.039485097,0.011300559,-0.048927076,0.017338527,0.03122262,0.005317892,-0.10553044,-0.028181037,0.015669817,0.0031656225,0.009626188,-0.034149244
TTC,real,13,-0.0028198499,-0.010162596,0.02588818,0.0067918045,0.01651762,-0.004037927,-0.019899385,-0.0044062836,-0.009144058,-0.007852487,0.017987404,0.011013228,-0.0031215185,0.009777855,0.0075784638,0.005777327,-0.029675769,0.0036796094,-0.001075558,-0.004403908
TTC,halluc,13,-0.0019496377,-0.0093808165,0.026801556,0.00773907,0.017348325,-0.003230828,-0.019089205,-0.003537977,-0.008299911,-0.0069863177,0.018478146,0.011978487,-0.0022995814,0.010460046,0.008410515,0.006687356,-0.028973134,0.004502467,-0.00023000882,-0.0035618292
TXRH,real,13,-0.0008080809,0.00010104594,0.014644194,0.010893354,0.026725268,-0.021224812,-9.795744e-05,0.026106095,-0.014806539,-0.016505087,-0.006223164,0.0137770325,0.025188304,-0.005830363,0.007924804,-0.007924804,0.0024892306,0.017535163,-0.01152914,-0.013299722
TXRH,halluc,13,9.5924595e-05,0.00093474216,0.015448486,0.011800632,0.027597995,-0.02037889,0.0007311199,0.027003735,-0.013940096,-0.015648123,-0.0053428826,0.014588313,0.02606387,-0.005004362,0.008776662,-0.007062864,0.0032706086,0.018386157,-0.010721967,-0.012509042
UBSI,real,13,-0.0058250134,-0.008673524,0.029536413,0.010393561,0.03744851,0.0030780183,-0.014285957,0.0076445667,-0.016073273,-0.0072815856,0.0060716644,0.011076444,-0.009382963,0.012252405,-0.012494156,0.0065068314,-0.018669471,-0.0002447681,0.0031773215,-0.0009765626
UBSI,halluc,13,-0.0052883876,-0.008178189,0.02969336,0.01084983,0.037802733,0.0035535037,-0.013802006,0.008256066,-0.015456263,-0.0068242038,0.006537951,0.011294469,-0.008879467,0.012720186,-0.01199361,0.0070644505,-0.01809965,-0.0001015279,0.0036333823,-0.00052328326
UGI,real,13,0.0037750138,-0.01799567,0.018497929,0.016187627,0.0515156,-0.015130312,-0.04481997,0.012625492,-0.023647647,-0.030173602,0.021826517,0.014624566,-0.012594625,0.0042999936,-0.023494441,0.011560822,-0.025874665,-0.003939598,0.0015777021,-0.00923855
UGI,halluc,13,0.004835044,-0.01709497,0.019200562,0.01704557,0.05228954,-0.014196618,-0.043882772,0.013616178,-0.022708008,-0.029284606,0.022762796,0.015367441,-0.011783542,0.0051531093,-0.022549817,0.012374161,-0.024886237,-0.0032481095,0.002442071,-0.008405446
UMBF,real,13,0.0014810598,0.0025014225,0.023900157,0.000110870926,0.011902278,-0.0013155012,0.0036134725,0.005124023,-0.0049054436,-0.006248307,-0.0012103209,0.010295819,-0.006340205,0.0026284102,-0.007354992,0.009976512,-0.007445562,-0.0022004629,0.005163428,-0.0009866798
UMBF,halluc,13,0.001866746,0.0019376429,0.023757802,0.0007906491,0.011821253,-0.0018213888,0.003188124,0.0046109967,-0.0053770416,-0.006723466,-0.0013204169,0.009805161,-0.00674477,0.0032984163,-0.007545876,0.009573318,-0.007882306,-0.0028349846,0.005460181,-0.0011239216
UMPQ,real,13,0.013636575,-0.0050919484,0.031819597,0.035621684,0.02409755,0.0031007775,0.009756176,-0.007179518,-0.016083356,-0.008930976,0.0,0.0026350478,-0.0073957015,0.010023824,-0.020149143,0.005341893,-0.024266493,-0.010977059,0.0011031441,-0.0005514199
UMPQ,halluc,13,0.01457437,-0.004394919,0.03319788,0.03646336,0.023865338,0.004132819,0.010508256,-0.0057880385,-0.016963163,-0.010204485,3.9523002e-07,0.0039973482,-0.00870492,0.011149729,-0.018878492,0.0066667823,-0.023466904,-0.010015985,0.0022225406,-0.0010869369
UNM,real,13,-0.0009620006,-0.011130044,0.022375526,0.029768985,-0.05604505,0.014789941,0.0190709,0.010102282,-0.0042164503,-0.030507607,0.02721581,0.00704063,-0.0028103057,-0.00517283,0.009385334,-0.0002335629,-0.015299815,-0.0026125174,0.0432827,0.016488234
UNM,halluc,13,-0.002554646,-0.012731898,0.020824121,0.028159207,-0.057683848,0.013191742,0.017468138,0.008511804,-0.00582881,-0.0320418,0.025676448,0.005498294,-0.0044353697,-0.0068009133,0.0077863038,-0.0018662496,-0.016773676,-0.0042096563,0.041635882,0.01489687
UNVR,real,13,0.01058211,-0.012652809,0.02080661,0.01582539,0.0065443395,-0.0034090942,-0.008000042,0.016218878,-0.009072928,-0.05834866,0.013495482,0.01976174,0.014785022,0.00086293695,-0.0057670283,0.0031759809,-0.060300373,0.028077316,0.022955688,0.008402193
UNVR,halluc,13,0.012258722,-0.010999266,0.022658413,0.017516661,0.008274251,-0.0017610654,-0.006514243,0.017931346,-0.007437426,-0.05690233,0.01516359,0.021357695,0.016364263,0.0026053535,-0.004096668,0.004920749,-0.058664367,0.029669622,0.024467608,0.009747245
UTHR,real,13,-0.017369833,-0.0037423605,0.01709247,-0.012157043,-0.0019635404,-0.026080966,0.009605617,0.0016050427,-0.011329338,0.0018576714,0.00735717,0.0034826202,-0.01123475,0.0008687072,-0.0075672395,0.016995344,-0.0019960478,-0.04610035,0.018736199,0.005621151
UTHR,halluc,13,-0.01857197,-0.0049411654,0.015932217,-0.013350891,-0.0031680905,-0.027281072,0.008401555,0.00040689553,-0.012528481,0.00069026696,0.0061758654,0.002311292,-0.012431609,-0.0003453726,-0.008774279,0.015788998,-0.0031966402,-0.047262736,0.017521176,0.0044191694
VAC,real,13,0.013296383,-0.013870199,0.020452676,0.008957512,0.008509641,-0.0062209554,-0.014187284,0.015298804,-0.011608188,-0.010860461,-0.0049989033,0.019598616,0.015186414,0.0020809115,-0.025574941,-0.010847052,-0.019076241,-0.0007111686,-0.016892625,-0.0024366966
VAC,halluc,13,0.0134502,-0.014694443,0.021607835,0.010021196,0.008135178,-0.007295085,-0.013598702,0.014261834,-0.012573687,-0.011776897,-0.005838725,0.018651513,0.014157107,0.0013647701,-0.02641727,-0.011762033,-0.020053944,-0.0017099815,-0.015696485,-0.0034229145
VC,real,13,0.03854605,0.0028635187,0.038867697,0.0072653433,0.016062832,-0.0090390425,-0.012819061,0.011683414,0.0020180368,-0.0016393447,-0.022785554,0.016836168,0.018678026,-0.008195485,0.043273915,-0.018763643,-0.013390714,0.022603996,0.011413512,-0.013967637
VC,halluc,13,0.039841432,0.0041151717,0.040203422,0.008668763,0.017435677,-0.0077866726,-0.011628434,0.012941499,0.0032119963,-0.00037840568,-0.021457179,0.018170603,0.019899897,-0.0066866707,0.04455384,-0.017474964,-0.01256519,0.023896433,0.012556689,-0.012637783
VICR,real,13,0.009906674,-0.054403692,0.03190203,0.010459295,0.024497917,-0.018954586,-0.00768359,0.0052710418,-0.017920341,-0.04512266,-0.04234909,0.015664479,0.0,0.008666104,-0.042331867,-0.014899061,-0.080137886,-0.0017692875,-0.0026598107,-0.32114288
VICR,halluc,13,0.01610632,-0.049399674,0.037698105,0.016193783,0.03053437,-0.01445358,-0.0019122772,0.010402428,-0.013832776,-0.03973398,-0.036506392,0.021446193,0.0054440442,0.014617482,-0.037234206,-0.009399371,-0.074088946,0.003796026,0.0032224488,-0.24612269
VLY,real,13,-0.00087450806,-0.0026281225,0.041242953,0.0150378775,0.043008655,-0.0055754823,-0.008824766,0.008824767,-0.014481346,-0.008954069,-0.0065627797,0.015516848,1.1641532e-10,0.002428168,-0.006488262,-0.0008140007,-0.02975426,-0.013513719,-0.0017021279,-0.0025586365
VLY,halluc,13,-0.00021526625,-0.0020412398,0.04150696,0.015590653,0.04347771,-0.004975662,-0.008237588,0.009574804,-0.013731701,-0.008385377,-0.005968652,0.015848907,0.00059924595,0.0030271932,-0.005878754,-0.0001305202,-0.029051797,-0.013233251,-0.0011437744,-0.0020076097
VNO,real,13,0.06846104,-0.0029831687,0.040155962,0.005723647,0.07081212,-0.057851218,-0.037724853,0.0004177983,-0.021533448,-0.022880344,0.009993566,0.015444323,-0.01890903,0.0137873795,-0.037049346,-0.01837381,-0.04439009,-0.014285957,0.0033516907,-0.025661055
VNO,halluc,13,0.070775345,-0.00071726646,0.042104766,0.007970471,0.07298363,-0.055581503,-0.03546405,0.0028284192,-0.019084089,-0.020607237,0.012282964,0.017409554,-0.0165806,0.016080858,-0.03475608,-0.015960626,-0.041941583,-0.012277987,0.0055757696,-0.023382824
VNT,real,13,0.015783869,0.006244445,0.023726948,0.023177003,0.023895498,-0.011666799,-0.015628617,0.0067883166,-0.009772755,-0.013324933,0.0012972979,0.012027636,0.0025586374,0.01311633,0.09190341,0.0019153436,-0.02362162,0.0062500206,0.006984895,0.0019316217
VNT,halluc,13,0.01730134,0.007720639,0.025278894,0.024749018,0.025476567,-0.010141898,-0.014092727,0.00831189,-0.008268688,-0.01179746,0.0028493055,0.01355378,0.004091999,0.0146275405,0.0777205,0.0034629437,-0.02215345,0.007789167,0.008435003,0.003417207
VOYA,real,13,-0.0101291975,-0.013715656,0.014145733,0.00557423,-0.011179706,0.00014412333,-0.020235058,0.010532573,0.08477761,-0.017940726,0.008268431,0.029265191,0.006663643,-0.00065133837,0.004031477,-0.0007790185,-0.03368211,-0.0148872705,0.009118859,-0.002985077
VOYA,halluc,13,-0.008549681,-0.012037607,0.015113398,0.0068239504,-0.009793152,0.0016847412,-0.018524032,0.0115976585,0.072689824,-0.01619267,0.009556511,0.030202277,0.008279532,-0.00028122566,0.0053290217,0.00069392775,-0.0316606,-0.013303856,0.010192863,-0.0017468617
VSAT,real,13,-0.006112667,-0.022141127,0.02796356,0.01954647,0.040992778,0.0038178395,-0.033770163,-0.02278003,-0.15146613,0.015627917,0.016037,0.018656058,0.08018978,0.028415948,-0.060999904,0.03111229,-0.031720195,-0.012852075,0.013763791,-0.017775523
VSAT,halluc,13,-0.0025079004,-0.01893951,0.031902287,0.02354706,0.044954654,0.006399415,-0.03160779,-0.019677322,-0.14105266,0.017720684,0.019140515,0.022674335,0.07939734,0.032370165,-0.05713222,0.033576146,-0.035680216,-0.009083161,0.017577795,-0.0137931965
VSH,real,13,-0.010909993,-0.010586778,0.014965069,0.025022877,0.03392996,-0.002474228,-0.012881957,0.004590035,-0.13008782,-0.011924777,-0.0033645788,0.010059966,0.0014289124,0.027231732,-0.00046328432,-0.008843437,-0.020784877,0.008555185,0.005663065,-0.0056630634
VSH,halluc,13,-0.008520495,-0.008153038,0.016195579,0.027571885,0.03373712,0.000110052526,-0.010250529,0.006560873,-0.10066122,-0.009148265,-0.0007211312,0.01182376,0.003288928,0.029891847,0.00077058515,-0.006127595,-0.018671298,0.010317912,0.008107495,-0.0028281226
VVV,real,13,0.000836937,-0.0019539434,0.024017716,-0.0008186656,-0.0041034115,-0.00881063,0.0022099456,-0.035101175,-0.009764581,0.006042314,0.0068610897,0.00028485968,-0.0002848598,0.014706148,-0.011293175,-0.013146802,-0.010410736,0.009259325,0.003450262,0.00086070877
VVV,halluc,13,0.0017810147,-0.0014147811,0.024366556,0.00021338498,-0.0030482532,-0.009850818,0.0011611974,-0.036145367,-0.010777755,0.0050836178,0.0076349275,0.0013114465,-0.0011892783,0.013854891,-0.010328702,-0.013180064,-0.011254759,0.010140109,0.0031700204,9.778119e-05
WERN,real,13,0.034330767,-0.028454158,0.019130083,0.030610356,0.020842602,-0.014667201,-0.0045248945,0.0126998825,-0.02535434,-0.022377964,-0.006640272,0.0042890906,0.009583717,-0.002759208,-0.00639661,0.007034026,-0.01562699,0.0036610356,0.009626772,-0.0034122444
WERN,halluc,13,0.035505,-0.02711989,0.020245278,0.031888448,0.022142218,-0.013581378,-0.0033287848,0.011389021,-0.023816857,-0.021410488,-0.005832075,0.0045461636,0.008097704,-0.0013153717,-0.007517523,0.008167106,-0.016977891,0.004583475,0.011012295,-0.0031922255
