date,goodness,fwd_vol_5,fwd_dd_5,fwd_ret_5,fwd_vol_21,fwd_dd_21,fwd_ret_21
2018-10-18,0.9162973761558533,0.009503100695645295,-0.0008458805616649023,0.04514808365031886,0.019679155845274864,-0.08784949948222331,0.014663094672598964
2018-10-19,0.9162980318069458,0.01511553477917065,-0.02122885743872971,0.027114236664211866,0.020331108904109656,-0.08784949948222331,-0.004943463898222866
2018-10-22,0.9162997007369995,0.0155791196004516,-0.026406627545737305,0.022545679608102276,0.021853228828800645,-0.08784949948222331,-0.04108019054655909
2018-10-23,0.9162996411323547,0.01514136442001648,-0.026406627545737082,0.016704145405310955,0.021623477846221796,-0.09302726958923035,-0.05936966829138901
2018-10-24,0.9162983298301697,0.020202861176189482,-0.05754578924389597,-0.04099408199492993,0.021405311545284668,-0.09302726958923047,-0.06410256410256376
2018-10-25,0.9162984490394592,0.02165069451163307,-0.03863033501393143,-0.035781964671183775,0.021013380992772217,-0.07482394366197154,-0.07490507421470527
2018-10-26,0.9162976741790771,0.020573016832193723,-0.03863033501393143,-0.013221652658307326,0.02089556350340605,-0.07482394366197154,-0.07194498324810472
2018-10-29,0.9162967205047607,0.020670333948768455,-0.03863033501393143,-0.003999696088331395,0.05086747240273568,-0.257329435711832,-0.25219485815337817
2018-10-30,0.9162999987602234,0.02080914636017641,0.0,-0.0022870753557165946,0.050760805913699525,-0.25562699856478865,-0.2569993599054816
2018-10-31,0.9162976741790771,0.008721744130658246,-0.002472099649228565,0.035238072430402445,0.05058040749107927,-0.25562699856478865,-0.22371026948428208
2018-11-01,0.9163010716438293,0.0071917622615876465,-0.01500075362497666,-0.0008375810471045186,0.05004825267387519,-0.25562699856478865,-0.24207124837249605
