ticker,num_pairs,num_points,corr_real_hall,mae,rmse,kl_divergence,js_divergence,tail_abs_p99_real,tail_abs_p99_hall,tail_ratio_p99
SIX,11,220,0.9948536524362859,0.0014234038995454544,0.0034620986398583953,0.5064359259636589,0.029704877981234248,0.1257154769,0.12655138070000005,1.0066491717695583
KSS,38,760,0.9923491044641529,0.0014204806145,0.005176250477475113,0.08231068742404196,0.007085122979700514,0.1388711579,0.13625945799999986,0.9811933598056352
DOCU,39,780,0.9907178200614167,0.0014007789066702958,0.005830984040475642,0.3269547479906336,0.0137512845950222,0.15324227920000263,0.1269900167000014,0.8286878618808694
BROS,1,20,0.996852002322889,0.00139530802925,0.0016878140702275524,11.085071307286182,0.34025679891708804,0.05254789289999998,0.051734969019999986,0.9845298481987277
NARI,48,960,0.9937091925463393,0.0013939794844760416,0.004308874063051008,0.12235218931723156,0.008414489374294652,0.13108444,0.1191042601999999,0.9086071558149839
URBN,9,180,0.9956584586099365,0.0013893143994444443,0.0035555326400771004,0.33318592312995454,0.016853398263501372,0.1436936,0.1436936,1.0
SMTC,22,440,0.988105103024781,0.0013834341168409091,0.006978891463148251,0.1301557396472596,0.005691866442187253,0.09147739,0.09147739,1.0
NCR,40,800,0.9926368514852875,0.0013763046838999999,0.004559803504126149,0.1796252279970702,0.0078109645131368075,0.11922686799999987,0.11151515234999998,0.9353189781853541
GDDY,22,440,0.9813084580796417,0.001351916392159091,0.0041451971806409004,0.24658193863898997,0.013167262401325805,0.09365308922000125,0.07487078357000082,0.7994480928880119
PSTG,53,1060,0.9898086478498203,0.0013420782192169814,0.005607447531167731,0.16766502701559693,0.008518806911601687,0.1189519441,0.10203158120000083,0.8577546333687944
DY,30,600,0.992938309967667,0.0013344107753650001,0.0037560190347331944,0.19779484426651867,0.011830051968270545,0.08885907664999951,0.08862638224999972,0.9973813097235262
WHR,47,940,0.9915635688470833,0.0013310456030820954,0.004383361739039762,0.2735188763055084,0.011604443060894015,0.14422496,0.12229003400000012,0.8479117206896789
GWRE,33,660,0.9866633972042386,0.001308989981060606,0.005663221744718687,0.28525299944693516,0.010241507579233537,0.1519351,0.11128244500999998,0.7324340788270781
MPW,53,1060,0.9934967611119853,0.0013035397469680773,0.0042327105061816086,0.036003032142568024,0.002295832147160529,0.11156440205,0.10956248131000028,0.9820559183465841
TNDM,26,520,0.9970820100289621,0.001295816568815385,0.002823541113682332,0.12897381352133305,0.011302770353813302,0.10801334049999943,0.09560654875999958,0.8851364870064368
GPS,57,1140,0.9921573052419895,0.0012818358623953169,0.0049584278130130385,0.09515779564820173,0.0050994681119846605,0.11284066963999861,0.11699615239999968,1.036826108647339
BOH,31,620,0.9928515921403975,0.0012757401016290323,0.003197967818544577,0.19612644760585668,0.011772042893800325,0.10112388174999992,0.09992190344999999,0.9881138037899744
LSCC,100,2000,0.9940576730407703,0.0012707851989172347,0.003775256751220825,0.09558042138735925,0.004867874686977654,0.09931873759999989,0.09931873759999989,1.0
WING,96,1920,0.9898567833611022,0.0012675427047,0.0049905907092712455,0.07466236071218933,0.005635838114098613,0.10485522886,0.09720875,0.9270758459722654
ARWR,67,1340,0.9946443277625646,0.0012630672598360738,0.004330696615351648,0.09073917795465834,0.0046669127712426805,0.11989948354999984,0.11688267244,0.9748388314888631
SPWR,32,640,0.9973077936378455,0.00125083356040625,0.0032420918197939453,0.23379301137237918,0.01114711836511107,0.14124139250000017,0.13264587890000007,0.9391430978705474
ZI,44,880,0.9921373456715339,0.001250185702900341,0.0052757287486428165,0.1748758494899244,0.007725724187090182,0.1599481702000009,0.13810784110000077,0.8634537108321354
TKO,26,520,0.9908483908934085,0.001240556125,0.003630857660564255,0.3551942598318221,0.014503223978515322,0.08705401059999876,0.06932508509999996,0.7963456780703558
ACHC,90,1800,0.9898381658733727,0.00124038474605,0.0042326814641681625,0.09869603586154455,0.0055674027273803495,0.08348952009999999,0.08057626585999998,0.9651063482397474
ANF,41,820,0.9942668356417574,0.001238617144987805,0.004734414340675597,0.10587226248839071,0.00967068381102471,0.1651221990999985,0.13691193810000002,0.8291552489383074
CC,73,1460,0.9877830279295265,0.0012013797802520546,0.005991361186730605,0.08039886202129701,0.0037391924470430654,0.11788835164,0.10642052160000104,0.9027229587956349
